OID,param,emissions
1722,Total,1.377723
1723,Total,1.300747
1724,Total,0.449297
1725,Total,0.462171
1726,Total,1.628366
1727,Total,2.563505
1728,Total,1.836757
1729,Total,2.80019
1730,Total,7.438459
1731,Total,9.274615
1732,Total,13.83662
1733,Total,6.529066
1734,Total,6.34572
1735,Total,10.618995
1736,Total,9.225582
1737,Total,15.768576
1738,Total,11.223912
1739,Total,13.466124
1740,Total,12.642209
1741,Total,11.585124
1742,Total,9.476372
1743,Total,7.366395
1744,Total,3.859235
1745,Total,3.98988
1746,Total,4.663816
1747,Total,5.153171
1748,Total,6.027501
1749,Total,5.450815
1750,Total,6.448165
1751,Total,0.996922
1752,Total,0.795614
1753,Total,0.78644
1754,Total,0.546087
1755,Total,0.83137
1756,Total,0.641774
1757,Total,0.831907
1758,Total,0.784711
1759,Total,0.943372
1760,Total,0.940487
1761,Total,0.799841
1762,Total,0.804746
1763,Total,0.781518
