OID,param,emissions
1426,Total,17.186014
1427,Total,13.626103
1428,Total,8.971149
1429,Total,21.916162
1430,Total,27.311338
1431,Total,25.02263
1432,Total,17.588115
1433,Total,19.316535
1434,Total,15.712686
1435,Total,26.838411
1436,Total,24.139654
1437,Total,19.586605
1438,Total,15.296964
1439,Total,13.248549
1440,Total,12.795749
1441,Total,9.233834
1442,Total,3.902945
1443,Total,7.037489
1444,Total,9.233374
1445,Total,7.555083
1446,Total,6.778589
1447,Total,6.573041
1448,Total,6.259715
1449,Total,4.754876
1450,Total,7.754654
1451,Total,9.729337
1452,Total,9.197025
1453,Total,8.034494
1454,Total,6.515016
1455,Total,7.041379
1456,Total,9.437875
1457,Total,13.134275
1458,Total,12.553362
1459,Total,13.222974
1460,Total,5.989154
1461,Total,4.972949
1462,Total,5.598631
1463,Total,3.331013
1464,Total,3.099595
1465,Total,35.039657
1466,Total,20.712989
1467,Total,26.105405
1468,Total,22.516069
1469,Total,16.315973
1470,Total,39.325363
1471,Total,34.425029
1472,Total,22.116777
1473,Total,23.989933
1474,Total,22.405166
1475,Total,18.21589
1476,Total,20.052923
1477,Total,22.705808
1478,Total,22.496761
1479,Total,22.015495
1480,Total,18.435161
1481,Total,17.244764
1482,Total,15.019178
1483,Total,23.483161
1484,Total,18.526988
1485,Total,18.687389
1486,Total,14.95902
1487,Total,14.863299
1488,Total,10.348744
1489,Total,3.817677
1490,Total,4.974268
1491,Total,5.566903
1492,Total,7.714248
1493,Total,5.232556
1494,Total,4.986885
1495,Total,6.374785
1496,Total,5.956334
1497,Total,6.739902
1498,Total,7.519568
1499,Total,6.759355
1500,Total,8.221502
1501,Total,7.81859
1502,Total,5.780663
1503,Total,5.240741
1504,Total,6.450362
1505,Total,10.869535
1506,Total,11.799467
1507,Total,14.045666
1508,Total,9.027293
1509,Total,3.930205
1510,Total,5.868922
1511,Total,3.441313
1512,Total,3.722662
1513,Total,30.346942
1514,Total,26.249677
1515,Total,29.321613
1516,Total,25.485254
1517,Total,23.686895
1518,Total,24.350355
1519,Total,51.062675
1520,Total,20.347934
1521,Total,30.31002
1522,Total,33.798564
1523,Total,21.037937
1524,Total,21.977807
1525,Total,22.213201
1526,Total,22.062688
1527,Total,19.859308
1528,Total,23.419301
1529,Total,22.564533
1530,Total,22.177356
1531,Total,29.656187
1532,Total,22.66908
1533,Total,20.910091
1534,Total,24.721494
1535,Total,18.732713
1536,Total,13.230131
1537,Total,12.606932
1538,Total,10.273933
1539,Total,5.808549
1540,Total,5.797442
1541,Total,6.842567
1542,Total,7.090453
1543,Total,5.304963
1544,Total,6.491127
1545,Total,7.009874
1546,Total,9.104184
1547,Total,7.451674
1548,Total,7.429705
1549,Total,8.630834
1550,Total,7.843686
1551,Total,7.610964
1552,Total,7.913646
1553,Total,10.241528
1554,Total,9.113801
1555,Total,10.613927
1556,Total,12.59237
1557,Total,7.593373
1558,Total,5.822142
1559,Total,3.909266
1560,Total,6.320429
1561,Total,3.693817
1562,Total,3.743852
1563,Total,33.37133
1564,Total,41.081813
1565,Total,25.652036
1566,Total,30.174715
1567,Total,30.851755
1568,Total,35.955078
1569,Total,29.557968
1570,Total,55.294422
1571,Total,32.620094
1572,Total,14.329936
1573,Total,30.955749
1574,Total,25.845268
1575,Total,30.822847
1576,Total,22.882463
1577,Total,25.169221
1578,Total,27.613542
1579,Total,25.157316
1580,Total,23.362367
1581,Total,26.487987
1582,Total,25.355356
1583,Total,29.3882
1584,Total,25.416223
1585,Total,19.066566
1586,Total,18.619947
1587,Total,15.498978
1588,Total,10.033172
1589,Total,11.389445
1590,Total,8.359985
1591,Total,6.632404
1592,Total,12.041633
1593,Total,8.248897
1594,Total,8.991485
1595,Total,5.119359
1596,Total,6.429982
1597,Total,10.633944
1598,Total,10.342399
1599,Total,9.698057
1600,Total,7.660198
1601,Total,6.952729
1602,Total,8.083983
1603,Total,7.884876
1604,Total,9.113393
1605,Total,9.438715
1606,Total,7.20739
1607,Total,10.225632
1608,Total,10.590762
1609,Total,9.949811
1610,Total,4.830432
1611,Total,4.190994
1612,Total,4.813812
1613,Total,4.273888
1614,Total,5.823582
1615,Total,4.005329
1616,Total,22.85378
1617,Total,27.974336
1618,Total,16.99172
1619,Total,37.714546
1620,Total,31.25155
1621,Total,31.701507
1622,Total,55.294422
1623,Total,32.620094
1624,Total,14.329936
1625,Total,39.671279
1626,Total,29.752799
1627,Total,33.323093
1628,Total,38.877574
1629,Total,27.249109
1630,Total,30.76007
1631,Total,26.279596
1632,Total,24.606876
1633,Total,28.789205
1634,Total,24.804277
1635,Total,28.134471
1636,Total,22.497259
1637,Total,15.562019
1638,Total,12.463253
1639,Total,10.421616
1640,Total,10.049505
1641,Total,9.790121
1642,Total,5.697919
1643,Total,8.996833
1644,Total,13.865541
1645,Total,16.38467
1646,Total,7.360628
