OID,param,emissions
1089,Eggs,0.301477
1090,Eggs,0.301602
1091,Eggs,0.334325
1092,Eggs,9.224906
1093,Eggs,10.887725
1094,Eggs,9.196049
1095,Eggs,8.816844
1096,Eggs,9.476956
1097,Eggs,9.036613
1098,Eggs,10.629693
1099,Eggs,11.051286
1100,Eggs,7.330842
1101,Eggs,7.010436
1102,Eggs,5.753211
1103,Eggs,5.468015
1104,Eggs,5.312229
1105,Eggs,8.541604
1106,Eggs,7.647515
1107,Eggs,3.540788
1110,Eggs,7.010582
1111,Eggs,4.679146
1112,Eggs,5.297842
1113,Eggs,10.529357
1114,Eggs,154.780593
1116,Eggs,40.00827
1117,Eggs,7.786979
1118,Eggs,7.449432
1119,Eggs,6.573382
1120,Eggs,9.367764
1121,Eggs,11.263366
1122,Eggs,11.337885
1123,Eggs,11.702088
1124,Eggs,1.090053
1125,Eggs,0.810618
1126,Eggs,0.307917
1127,Eggs,0.301477
1128,Eggs,0.301602
1129,Eggs,9.224906
1130,Eggs,9.941164
1131,Eggs,10.103324
1132,Eggs,11.039546
1133,Eggs,9.122978
1134,Eggs,10.086489
1135,Eggs,11.179629
1136,Eggs,10.716318
1137,Eggs,6.328964
1138,Eggs,7.280053
1139,Eggs,5.544568
1140,Eggs,4.879563
1141,Eggs,6.715803
1142,Eggs,6.403389
1143,Eggs,5.342123
1144,Eggs,3.481026
1145,Eggs,6.443803
1146,Eggs,4.964516
1147,Eggs,7.000892
1148,Eggs,9.282962
1149,Eggs,8.244246
1150,Eggs,16.666097
1152,Eggs,192.594589
1153,Eggs,11.880255
1154,Eggs,11.712189
1155,Eggs,9.986039
1156,Eggs,6.505262
1157,Eggs,6.92732
1158,Eggs,6.333623
1159,Eggs,10.027954
1160,Eggs,13.59636
1161,Eggs,8.174376
1162,Eggs,1.090053
1163,Eggs,0.660967
1164,Eggs,0.506945
1165,Eggs,0.696056
1166,Eggs,9.718926
1167,Eggs,9.941164
1168,Eggs,10.103324
1169,Eggs,11.039546
1170,Eggs,9.122978
1171,Eggs,10.086489
1172,Eggs,11.179629
1173,Eggs,10.716318
1174,Eggs,6.328964
1175,Eggs,7.280053
1176,Eggs,5.544568
1177,Eggs,4.879563
1178,Eggs,6.715803
1179,Eggs,6.403389
1180,Eggs,4.135588
1181,Eggs,4.45048
1182,Eggs,5.2573
1183,Eggs,6.540813
1184,Eggs,8.753724
1185,Eggs,5.356471
1186,Eggs,8.244246
1187,Eggs,16.666097
1189,Eggs,192.594589
1190,Eggs,11.880255
1191,Eggs,11.712189
1192,Eggs,9.986039
1193,Eggs,6.505262
1194,Eggs,6.92732
1195,Eggs,6.333623
1196,Eggs,10.027954
1197,Eggs,13.59636
1198,Eggs,8.174376
1199,Eggs,10.824869
1200,Eggs,9.307316
1201,Eggs,9.830079
1202,Eggs,9.614383
1203,Eggs,9.952235
1204,Eggs,9.043197
1205,Eggs,13.050941
1206,Eggs,6.01897
1207,Eggs,6.372677
1208,Eggs,4.224549
1209,Eggs,4.034292
1210,Eggs,4.545104
1211,Eggs,5.00145
1212,Eggs,4.135588
1213,Eggs,4.45048
1214,Eggs,5.2573
1215,Eggs,6.540813
1216,Eggs,8.753724
1217,Eggs,5.356471
1218,Eggs,9.305043
1219,Eggs,20.276794
1220,Eggs,62.502174
1221,Eggs,25.710903
1222,Eggs,7.25448
1223,Eggs,10.445672
1224,Eggs,15.220727
1225,Eggs,8.779031
1226,Eggs,6.323737
1227,Eggs,6.610417
1228,Eggs,7.448294
1229,Eggs,5.93421
1230,Eggs,7.678146
1231,Eggs,9.621498
1232,Eggs,7.830242
1233,Eggs,8.034261
1234,Eggs,9.932183
1235,Eggs,8.396546
1236,Eggs,7.670182
1237,Eggs,3.729146
1238,Eggs,4.778509
1239,Eggs,7.609851
1240,Eggs,4.571125
1241,Eggs,4.808232
1242,Eggs,5.705653
1243,Eggs,2.344047
1244,Eggs,4.748066
1245,Eggs,5.833377
1246,Eggs,5.615161
1247,Eggs,5.299311
1248,Eggs,6.800633
1249,Eggs,9.291304
1250,Eggs,26.065538
1251,Eggs,42.664527
1252,Eggs,14.857981
1253,Eggs,5.928212
1254,Eggs,12.789669
1255,Eggs,17.754451
1256,Eggs,8.550651
1257,Eggs,10.324661
1258,Eggs,14.018279
1259,Eggs,6.000149
1260,Eggs,12.604002
1261,Eggs,4.947025
1262,Eggs,7.591188
1263,Eggs,5.058486
1264,Eggs,11.240729
1265,Eggs,9.344715
1266,Eggs,7.7744
1267,Eggs,7.467799
